id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
962,The Gold Rush,7.974,1813.0,Released,1925.0,4000000.0,95.0,923000.0,tt0015864,en,The Gold Rush,A gold prospector in Alaska struggles to survive the elements and win the heart of a dance hall girl.,5.8996,The World's Greatest Laughing Picture!,"Adventure, Comedy, Drama",Charles Chaplin Productions,United States of America,No Language,"Francis Bernhardt, Helen Hayward, Lita Grey, Betty Pierce, J. C. Fowler, John Rand, William Butler, Ray Grey, Sam Allen, Pete Brogan, Harry Arras, Jack Herrick, Lillian McMurray, Betty Morrissey, Larry Steers, Tom Murray, Joan Lowell, Georgia Hale, Mary Williams, Clyde McAtee, Claude Anderson, Tom Hawley, Edna Rowe, George Holt, William Hackett, Jane Sherman, William Bell, Albert Austin, Joe Smith, Jack Adams, Lillian Adrian, John Brown, Tiny Sandford, Jimmy Dime, John Wallace, Al Ernest Garcia, William Bradford, Donnabelle Ouster, E. Blumenthal, George Brock, Kay Deslys, Carl Jensen, Leona Aderias, F.J. Beauregard, Armand Triller, Frank Rice, Chris-Pin Martin, Heinie Conklin, Bess Wade, Inez Gomez, Barbara Pierce, H. Wolfinger, Charlie Chaplin, Marta Belfort, Frank Aderias, Malcolm Waite, Charles Force, Sid Grauman, Margarita Martín, Mack Swain, Henry Bergman, Tom Wood, Steve Murphy",Charlie Chaplin,Roland Totheroh,Charlie Chaplin,Charlie Chaplin,,8.1,128107.0,/eQRFo1qwRREYwj47Yoe1PisgOle.jpg
295448,His People,0.0,0.0,Released,1925.0,3000000.0,93.0,93000.0,tt0015918,xx,His People,"The two sons of a poor Russian-Jewish pushcart peddler on New York's Lower East Side are causing their father grief. As Morris and Sammy stray from traditions cherished by their parents, each generation learns to accept change to preserve the family as a source of love and respect.",2.2891,,Romance,Universal Pictures,United States of America,,"Kate Price, Rosa Rosanova, Arthur Lubin, Blanche Mehaffey, George J. Lewis, Rudolph Schildkraut",Edward Sloman,Max Dupont,"Isadore Bernstein, Charles E. Whittaker, Alfred A. Cohn",,,7.5,55.0,
27505,The Unholy Three,6.7,59.0,Released,1925.0,704000.0,86.0,103000.0,tt0016473,en,The Unholy Three,"Three sideshow performers form a conspiracy known as ""The Unholy Three"" - a ventriloquist, midget, and strongman working together to commit a series of robberies.",3.5699,"A Mystery Thriller of a Giant, a Ventriloquist and a Dwarf","Crime, Thriller, Drama",Metro-Goldwyn-Mayer,United States of America,No Language,"Mickey McBan, E. Alyn Warren, Harry Earles, Margie Angus, Walter Perry, Edward Connelly, Matt Moore, Louis Shank, Vera Vance, Lon Chaney, Charles Wellesley, Mary Angus, John Millerta, Percy Williams, Carrie Daumery, William Humphrey, Victor McLaglen, Wilmuth Merkyl, Louis Morrison, Alice Julian, Peter Kortes, Walter P. Cole, Matthew Betz, Majorie Morton, Delmo Fritz, Mae Busch",Tod Browning,David Kesson,"Clarence Aaron 'Tod' Robbins, Waldemar Young","Irving Thalberg, Tod Browning",,7.1,2506.0,/aU3eZJEuzFzngrnTQJrqhTQ8zzO.jpg
541105,The Great Divide,0.0,0.0,Released,1925.0,674000.0,80.0,318000.0,tt0015876,en,The Great Divide,"Alone and unprotected in an isolated wilderness cabin, Ruth Jordan is discovered by three drunken brutes who begin to barter for her. In desperation, she appeals to Stephen Ghent, the least degraded of the desperadoes, promising herself to him if he saves her from the others. Ghent buys off Shorty with a chain of gold nuggets and knocks Dutch senseless. Ghent then sends Dutch off with Shorty and takes Ruth to the next town, where he forces her to marry him. During the 3-day ride across the desert to Ghent's gold mine, the idealistic Ruth learns that he is a man of rough passions.",1.135,Romance! As gripping as the Canyon itself! The Most Glorious Western Drama ever written!,Western,Metro-Goldwyn Pictures Corporation,United States of America,No Language,"William Orlamond, Zasu Pitts, Allan Forrest, George Cooper, Conway Tearle, Huntley Gordon, Alice Terry, Wallace Beery",Reginald Barker,,"Benjamin Glazer, Waldemar Young, William Vaughn Moody, James J. Tynan",,,,,
511616,"Sally, Irene and Mary",5.5,7.0,Released,1925.0,471000.0,76.0,156000.0,tt0016309,en,"Sally, Irene and Mary","Sally, Irene and Mary are chorus girls who each have a different approach to life and love. The three women face temptation, betrayal and tragedy while performing together in a Broadway show.",1.8159,"When the Show's Over, the Girls Play in Life's Drama","Comedy, Drama",Metro-Goldwyn-Mayer,United States of America,No Language,"Edna Mae Cooper, Constance Bennett, William Haines, Dixie Harkins, Henry Kolker, Walter Tennyson, Joan Crawford, Kate Price, Wilhelm von Brincken, Aggie Herring, Douglas Gilmore, Sally O'Neil, Sam De Grasse, Lillian Elliott",Edmund Goulding,John Arnold,"Cyrus Wood, Edmund Goulding, Eddie Dowling",,,5.8,321.0,/7bXIDH5Jp7yGfuwsOMpkC1S30zO.jpg
89647,Clash of the Wolves,6.4,16.0,Released,1925.0,270000.0,74.0,89000.0,tt0015687,en,Clash of the Wolves,"A fire in the mountains drives a wolf pack into the nearby desert where they terrorize the local residents. The leader of the wolf pack is Lobo, actually a halfbreed (Rin Tin Tin). When the pack is discovered hunting a herd of cows, a posse gives chase. Lobo leaves his pack to lead the posse away. He is injured and found by a local prospector, Dave Weston (Charles Farrell). The prospector nurses Lobo back to health and the two become close friends. Meanwhile, Weston has made a Borax find in the area. His girlfriend May Barstowe (June Marlowe), daughter of a wealthy rancher, is pleased. However, the local chemist, Borax Horton (Pat Hartigan), actually a claim jumper, plans to steal the claim.",0.7445,,"Western, Adventure, Romance",Warner Bros. Pictures,United States of America,"No Language, English","Heinie Conklin, Will Walling, Charles Farrell, Nanette, Pat Hartigan, June Marlowe, Rin-Tin-Tin",Noel M. Smith,"Joseph Walker, Allen Q. Thompson, Edwin B. DuPar",Charles Logue,,,6.5,521.0,/xci5d2S147KDrAGPtI1x5GegWUG.jpg
595119,"His Majesty, Bunker Bean",0.0,0.0,Released,1925.0,130000.0,80.0,84000.0,tt0015915,en,"His Majesty, Bunker Bean","His Majesty, Bunker Bean is a 1925 silent film comedy directed by Harry Beaumont and starring Matt Moore. It is based on a 1916 play, His Majesty, Bunker Bean by Lee Wilson Dodd, taken from a novel Bunker Bean by Harry Leon Wilson. It was produced and distributed by Warner Brothers.",0.3295,The story of a timid youth who is convinced by clairvoyants that he is the reincarnation of an Egyptian king. The new spirit with which he goes forth to win the world and the millionaire's daughter is deliciously funny.,Comedy,Warner Bros. Pictures,United States of America,No Language,"Gayne Whitman, George Nichols, Henry A. Barrows, David Butler, Dorothy Devore, Gertrude Claire, Lucille Ward, Frank Leigh, Matt Moore, Nora Cecil",Harry Beaumont,,"Harry Leon Wilson, Julien Josephson, Lee Wilson Dodd",,,,,/43B2i759EVxsCdTTzCgntfDpuss.jpg
664792,Jewelled Nights,0.0,0.0,Released,1925.0,6500.0,150.0,10480.0,tt0190491,en,Jewelled Nights,"After her father's death, socialite Elaine Fleetwood promises to marry a man she does not love. However, she leaves him at the altar during a wedding ceremony, cuts her hair and decides to disguise herself as a boy and go prospecting in northwest Tasmania. She meets a handsome miner who figures out she is a woman, saves her from a villain and marries her.",2.6568,,"Drama, Adventure",Louise Lovely Productions,Australia,No Language,"Gordon Collingridge, John Dobbie, Louise Lovely, George Bryant, Godfrey Cass","Wilton Welch, Louise Lovely","Walter Sully, Tasman Higgins","Louise Lovely, Marie Bjelke-Petersen, Wilton Welch",Wilton Welch,,,,/7AARP1hF4fpz0LEuaPLRuTkPzbH.jpg
189621,Beau Geste,6.1,14.0,Released,1926.0,1500000.0,129.0,900000.0,tt0016634,en,Beau Geste,"Brothers Beau, John and Digby Geste join the Foreign Legion, where they fall under the rule of tyrannical Sergeant Markoff. Beau and John are assigned to Fort Zinderneuf, where Markoff tries to break their spirit, aware of a dark family secret concerning a fabulous jewel one of them carries. As tensions rise, Arabs attack the fort and rivalries must be thrown aside in a desperate battle for life.",0.4593,"Hard lives, quick deaths, undying love!","Action, Adventure, Drama",Paramount Pictures,United States of America,No Language,"Neil Hamilton, Bhogwan Singh, George Regas, William Powell, Ronald Colman, Ralph Forbes, Paul McAllister, Alice Joyce, Donald Stuart, Norman Trevor, Mickey McBan, Victor McLaglen, Bernard Siegel, Maurice Murphy, Redmond Finlay, Philippe De Lacy, Noah Beery, Mary Brian",Herbert Brenon,J. Roy Hunt,"Paul Schofield, Herbert Brenon, Percival Christopher Wren, John Russell",,,7.1,646.0,/o5hMiPxW2paWBfDCRCD7hugBzSp.jpg
225112,The Better 'Ole,5.0,6.0,Released,1926.0,1273000.0,95.0,449000.0,tt0016643,en,The Better 'Ole,The adventures of Old Bill and his friends Bert and Alf in the trenches of the first World War.,0.1623,,"Comedy, Drama, War",Warner Bros. Pictures,United States of America,No Language,"Harold Goodwin, Doris Hill, Syd Chaplin, Olaf Hytten, Hank Mann, Al Thompson, Kewpie Morgan, Tom Kennedy, Arthur Clayton, Edgar Kennedy, Jack Ackroyd, Charles K. Gerrard, Tom McGuire, Theodore Lorch",Charles Reisner,Edwin B. DuPar,"Bruce Bairnsfather, Arthur Eliot, Darryl F. Zanuck, Charles Reisner",,Maurice Baron,6.2,316.0,/rWeCPTOziMZfHKqkijZaO1VXsAO.jpg
111305,Tell It to the Marines,6.4,19.0,Released,1926.0,1250000.0,103.0,433000.0,tt0018471,en,Tell It to the Marines,"U.S. Marine Sergeant O'Hara has his hands full training raw recruits, one of whom, 'Skeets' Burns, is a particular thorn in his side. If Burns's lackadaisical approach to the military were not bad enough, he also makes advances on nurse Nora Dale, whom Sergeant O'Hara secretly loves. Nora is oblivious to O'Hara's feelings and is attracted to the handsome 'Skeet.' But an indiscretion turns her against him, and it takes an expedition to China and a battle with a warlord's bandit brigade to sort things out among the nurse and her two Marines.",2.0572,,"Action, Comedy, Drama",Metro-Goldwyn-Mayer,United States of America,,"Eleanor Boardman, Lon Chaney, Dick Curtis, Carmel Myers, H.H. Hopple, Mitchell Lewis, Bud Rae, Willie Fung, Warner Oland, Daniel G. Tomlinson, Millard K. Wilson, Eddie Gribbon, Mrs. Wong Wing, William Haines, Ray Erlenborn, Nola Luxford, Frank Currier, Lori Bara, Maurice E. Kains, Tetsu Komai",George W. Hill,Ira H. Morgan,Richard Schayer,George W. Hill,,7.1,1712.0,/wX8Q8otMiIHGRDETwFLMqZaGVCL.jpg
961,The General,7.919,1397.0,Released,1926.0,1000000.0,79.0,750000.0,tt0017925,en,The General,"During America’s Civil War, Union spies steal engineer Johnny Gray's beloved locomotive, 'The General'—with Johnnie's lady love aboard an attached boxcar—and he single-handedly must do all in his power to both get The General back and to rescue Annabelle.",3.9759,"Buster drives ""The General"" to trainload of laughter.","Action, Adventure, Comedy, War, Romance, Drama","Joseph M. Schenck Productions, Buster Keaton Productions",United States of America,No Language,"Louis Lewyn, Jack Dempster, John Wilson, Jackie Lowe, Ray Thomas, Jimmy Bryant, Jack Hanlon, Red Rial, Red Thompson, Mike Donlin, Henry Baird, Jean Woodward, Glen Cavender, Ray Hanford, Charles Phillips, James Walsh, Frank Barnes, C.C. Cruson, Marion Mack, Sergeant Bukowski, Buster Keaton, Jim Farley, Frank Hagney, Billy Lynn, Joe Keaton, Frederick Vroom, Al St. John, Hilliard Karr, Al Hanson, Tom Nawn, Ronald Gilstrap, Eddie Foster, Tom Moran, Elgin Lessley, Edward Hearn, Anthony Harvey, Harold Terry, Ross McCutcheon, Kenneth Hawley Ward, Keith Fennell, Charles Henry Smith, Joe Bricher, Budd Fine","Clyde Bruckman, Buster Keaton","Devereaux Jennings, Bert Haines","Al Boasberg, Buster Keaton, William Pittenger, Clyde Bruckman, Charles Henry Smith","Buster Keaton, Joseph M. Schenck",,8.1,106213.0,/nIp4gIXogCjfB1QABNsWwa9gSca.jpg
73575,Sparrows,7.0,38.0,Released,1926.0,966878.0,94.0,463455.0,tt0017423,en,Sparrows,"Molly, the eldest child of a group of orphans being used as slaves on a farm hidden deep in a swamp, must rescue the others when their cruel master decides that one of them will be disposed of.",2.916,"Here is life's song of love, beating with laughs and sobs, its melody in tune with your own heartstrings.",Drama,"United Artists, Pickford Corporation, Kino International",United States of America,"English, No Language","Monty O'Grady, Seessel Anne Johnson, Gustav von Seyffertitz, Mary Pickford, Roy Stewart, Charlotte Mineau, Lloyd Whitlock, Cammilla Johnson, Florence Rogan, Mary McLain, Sylvia Bernard, Muriel McCormac, Spec O'Donnell, A.L. Schaeffer, Billy 'Red' Jones, Jackie Levine, Mark Hamilton, Mary Louise Miller, Billy Butts",William Beaudine,"Charles Rosher, Hal Mohr, Karl Struss","Winifred Dunn, C. Gardner Sullivan",Mary Pickford,,7.3,1655.0,/3ZPfhlwZ9HIYViUCgoZusCszohT.jpg
177219,The Sea Beast,6.5,5.0,Released,1926.0,938000.0,136.0,503000.0,tt0017354,en,The Sea Beast,"Based on Herman Melville's novel ""Moby Dick.""",2.078,AN EPIC OF THE GOLDEN AGE OF AMERICAN SEA-FARING ADVENTURE,"Adventure, Fantasy",Warner Bros. Pictures,United States of America,No Language,"Mike Donlin, James O. Barrows, Frank Nelson, Frank Hagney, Dolores Costello, Sam Baker, Sôjin Kamiyama, George O'Hara, Mathilde Comont, Joyzelle Joyner, Vadim Uraneff, Sam Allen, John Barrymore, George Berrell",Millard Webb,"Byron Haskin, Frank Kesson","Herman Melville, Bess Meredyth",,,6.2,234.0,/xldEnir1q5gAXIj5BxP1yLKvJoS.jpg
38687,Flesh and the Devil,7.2,63.0,Released,1926.0,658000.0,112.0,373000.0,tt0016884,en,Flesh and the Devil,"When lifelong best friends Leo and Ulrich return home after completing their military training, Leo meets the stunning Felicitas at a railway station and is mesmerized by her beauty. A scandal follows, for which Leo is sent away. Returning home three years later, he discovers that much has changed.",0.4916,Passion ran like wine in their blood!,"Drama, Romance",Metro-Goldwyn-Mayer,United States of America,No Language,"Polly Moran, Lars Hanson, Carl Roup, Virginia Marshall, Maurice Murphy, Eugenie Besserer, Barbara Kent, George Fawcett, Marc McDermott, Marcelle Corday, William Orlamond, Russ Powell, Frankie Darro, Philippe De Lacy, Greta Garbo, John Gilbert",Clarence Brown,William H. Daniels,"Marian Ainslee, Benjamin Glazer, Hermann Sudermann",Irving Thalberg,,7.6,4921.0,/crbsj3275H5Q0accBiql7GyKTQW.jpg
287262,The Battles of Coronel and Falkland Islands,6.3,10.0,Released,1927.0,6241682.0,106.0,1603469.0,tt0221007,en,The Battles of Coronel and Falkland Islands,The film focuses on the naval warfare around the Battle of Coronel and Battle of the Falkland Islands during the First World War. It was the last in a successful series of documentary reconstructions of First World War battles by British Instructional Films made between 1921 and 1927.,0.6417,The Great War at sea,"Drama, War","BIF, British Projects, The Admiralty",United Kingdom,English,"Craighall Sherry, Roger Maxwell, Hans von Slock",Walter Summers,"Jack Parker, Stanley Rodwell","Harry Engholm, John Buchan, Merritt Crawford, Frank Bowden","H. Bruce Woolfe, A.E. Bundy",,7.1,117.0,/l4DVnKIAFRHNGhj3QWdUBJFWSOO.jpg
28966,Wings,7.2,320.0,Released,1927.0,3600000.0,144.0,2000000.0,tt0018578,en,Wings,"Two young men, one rich, one middle class, both in love with the same woman, become US Air Corps fighter pilots and, eventually, heroic flying aces during World War I. Devoted best friends, their mutual love of the girl eventually threatens their bond. Meanwhile, a hometown girl who's the lovestruck lifelong next door neighbor of one of them pines away.",3.887,"Youth, hitting the clouds! Laughing at danger! Fighting, loving, dodging death! That's ""WINGS""","Drama, Action, War, Romance",Paramount Famous Lasky Corporation,United States of America,No Language,"Gloria Wellman, Richard Arlen, Nigel De Brulier, Hedda Hopper, Jane Laurell, Gunboat Smith, Roscoe Karns, William A. Wellman, Thomas Carrigan, Thomas Carr, Zalla Zarana, Clara Bow, James Pierce, Frank Tomick, Margery Chapin, Arlette Marchal, Jobyna Ralston, Andy Clark, Robert Livingston, Charles 'Buddy' Rogers, Douglas Haig, El Brendel, Evelyn Selbie, William Hickey, Henry B. Walthall, Carl von Haartman, Gary Cooper, George Irving, Rod Rogers, Julia Swayne Gordon, Percy Williams, Charles Barton, Richard Tucker",William A. Wellman,Harry Perry,"Louis D. Lighton, Hope Loring, John Monk Saunders",Lucien Hubbard,,7.5,16280.0,/kEl6KCBgdmT1Nex3ka0EIWAOmtm.jpg
49633,The King of Kings,6.4,62.0,Released,1927.0,2641687.0,155.0,1265284.0,tt0018054,en,The King of Kings,"The King of Kings is the Greatest Story Ever Told as only Cecil B. DeMille could tell it. In 1927, working with one of the biggest budgets in Hollywood history, DeMille spun the life and Passion of Christ into a silent-era blockbuster. Featuring text drawn directly from the Bible, a cast of thousands, and the great showman’s singular cinematic bag of tricks, The King of Kings is at once spectacular and deeply reverent—part Gospel, part Technicolor epic.",2.2821,Supreme in Theme! Gigantic in Execution!,"Drama, History",DeMille Pictures Corporation,United States of America,No Language,"Joseph Schildkraut, Jacqueline Logan, Ernest Torrence, David Imboden, Montagu Love, Hector V. Sarno, Kenneth Thomson, Lionel Belmore, Charles Requa, Monte Collins Sr., Winifred Greenwood, Julia Faye, Sam De Grasse, George Siegmann, Robert Ellsworth, Muriel McCormac, Sidney Franklin, Robert Edeson, Clarence Burton, Sôjin Kamiyama, H.B. Warner, Ayn Rand, Willy Castello, William Boyd, Majel Coleman, Bryant Washburn, John T. Prince, John George, Noble Johnson, James Pier Mason, Dot Farley, May Robson, Michael D. Moore, André Cheron, Charles Belcher, Dorothy Cumming, Jim Farley, Sidney D'Albrook, Rudolph Schildkraut, Joseph Striker, Rex Ingram, Victor Varconi, James Neill, Casson Ferguson, Ruth Miller, Alan Brooks, Mark Strong, Viola Louie, Lucio Flamma, Otto Lederer, Leon Holmes, Josephine Norman, Sally Rand, Clayton Packard, Theodore Kosloff",Cecil B. DeMille,J. Peverell Marley,Jeanie Macpherson,Cecil B. DeMille,,7.3,2688.0,/qJThyOfQVeEctEVVtK3LTDVL5S6.jpg
